127.0.0.1 - - [17/Feb/2013:12:44:02 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:44:02 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:44:02 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:44:42 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:44:44 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:44:44 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:44:44 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:44:44 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:45:06 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:45:09 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:45:09 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:45:09 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:45:09 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:46:02 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:46:05 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:46:05 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:46:05 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:46:05 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:46:38 -0500] "GET /wayback/ HTTP/1.1" 200 3511
